dataset,path,relative_path,width,height,short_side,low_res_lt512,mask_found,person_area_ratio,full_lap,full_ten,person_lap,person_ten,primary_type,primary_lap,primary_ten,quality_rank,severe_suspect,suspect_blur
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000820.png,022_2/rgb_1024/target/target_f000820.png,1024,1024,1024,False,False,,141.83396530138268,4372.008682250977,,,full,141.83396530138268,4372.008682250977,0.15875306682060902,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f001257.png,008_2/rgb_1024/target/target_f001257.png,1024,1024,1024,False,False,,146.5068041961058,4247.197418212891,,,full,146.5068041961058,4247.197418212891,0.1588252273055275,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f000524.png,008_2/rgb_1024/target/target_f000524.png,1024,1024,1024,False,False,,147.90723792031346,4209.620040893555,,,full,147.90723792031346,4209.620040893555,0.15904170876028287,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f000190.png,008_2/rgb_1024/target/target_f000190.png,1024,1024,1024,False,False,,145.10032805707306,4287.604263305664,,,full,145.10032805707306,4287.604263305664,0.1593303506999567,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000852.png,022_2/rgb_1024/target/target_f000852.png,1024,1024,1024,False,False,,144.04890056022847,4316.351257324219,,,full,144.04890056022847,4316.351257324219,0.15940251118487517,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000605.png,015_3/rgb_1024/target/target_f000605.png,1024,1024,1024,False,False,,141.23087512199706,4404.070274353027,,,full,141.23087512199706,4404.070274353027,0.159691153124549,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_11/rgb_1024/source_motion/source_motion_f000776.png,001_11/rgb_1024/source_motion/source_motion_f000776.png,1024,1024,1024,False,False,,144.94826790731167,4297.582366943359,,,full,144.94826790731167,4297.582366943359,0.15997979506422283,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f001401.png,015_3/rgb_1024/target/target_f001401.png,1024,1024,1024,False,False,,141.9717241488397,4377.510780334473,,,full,141.9717241488397,4377.510780334473,0.16012411603405974,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_13/rgb_1024/target/target_f001359.png,001_13/rgb_1024/target/target_f001359.png,1024,1024,1024,False,False,,131.9083703176584,4654.265853881836,,,full,131.9083703176584,4654.265853881836,0.16026843700389667,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f000665.png,001_16/rgb_1024/target/target_f000665.png,1024,1024,1024,False,False,,135.07635689874584,4583.150817871094,,,full,135.07635689874584,4583.150817871094,0.16062923942848895,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_1/rgb_1024/target/target_f001061.png,015_1/rgb_1024/target/target_f001061.png,1024,1024,1024,False,False,,134.84127042576438,4587.4996337890625,,,full,134.84127042576438,4587.4996337890625,0.16077356039832588,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f000761.png,008_2/rgb_1024/target/target_f000761.png,1024,1024,1024,False,False,,147.68780386610888,4237.975555419922,,,full,147.68780386610888,4237.975555419922,0.16099004185308124,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f000287.png,008_2/rgb_1024/target/target_f000287.png,1024,1024,1024,False,False,,143.7526634342357,4341.242324829102,,,full,143.7526634342357,4341.242324829102,0.1612786837927551,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000216.png,015_3/rgb_1024/target/target_f000216.png,1024,1024,1024,False,False,,139.18487235471545,4471.419891357422,,,full,139.18487235471545,4471.419891357422,0.1612786837927551,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/003_1/rgb_1024/target/target_f000602.png,003_1/rgb_1024/target/target_f000602.png,1024,1024,1024,False,False,,133.93892633350333,4620.206771850586,,,full,133.93892633350333,4620.206771850586,0.16135084427767354,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f001359.png,015_3/rgb_1024/target/target_f001359.png,1024,1024,1024,False,False,,143.46671330531532,4348.9931640625,,,full,143.46671330531532,4348.9931640625,0.16135084427767354,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f001003.png,001_16/rgb_1024/target/target_f001003.png,1024,1024,1024,False,False,,136.1705287611112,4573.292098999023,,,full,136.1705287611112,4573.292098999023,0.1616394862173474,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f000091.png,008_3/rgb_1024/target/target_f000091.png,1024,1024,1024,False,False,,144.59181327033727,4325.422714233398,,,full,144.59181327033727,4325.422714233398,0.1622889305816135,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f001063.png,010_1/rgb_1024/target/target_f001063.png,1024,1024,1024,False,False,,140.99870745847872,4430.177024841309,,,full,140.99870745847872,4430.177024841309,0.1622889305816135,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/007_3/rgb_1024/target/target_f000491.png,007_3/rgb_1024/target/target_f000491.png,1024,1024,1024,False,False,,137.68441761958817,4530.858932495117,,,full,137.68441761958817,4530.858932495117,0.16236109106653196,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000892.png,015_3/rgb_1024/target/target_f000892.png,1024,1024,1024,False,False,,143.50802966480842,4358.087844848633,,,full,143.50802966480842,4358.087844848633,0.1627940539760427,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_3/rgb_1024/target/target_f001115.png,012_3/rgb_1024/target/target_f001115.png,1024,1024,1024,False,False,,140.50588496132696,4452.878570556641,,,full,140.50588496132696,4452.878570556641,0.16286621446096117,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/003_1/rgb_1024/target/target_f000426.png,003_1/rgb_1024/target/target_f000426.png,1024,1024,1024,False,False,,135.8634004155028,4588.469299316406,,,full,135.8634004155028,4588.469299316406,0.16293837494587965,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f000875.png,010_1/rgb_1024/target/target_f000875.png,1024,1024,1024,False,False,,140.04135115485406,4467.434844970703,,,full,140.04135115485406,4467.434844970703,0.16329917737047192,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_3/rgb_1024/target/target_f000096.png,012_3/rgb_1024/target/target_f000096.png,1024,1024,1024,False,False,,145.18756477230636,4314.317276000977,,,full,145.18756477230636,4314.317276000977,0.16329917737047192,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f001008.png,001_16/rgb_1024/target/target_f001008.png,1024,1024,1024,False,False,,137.42759700106396,4555.189605712891,,,full,137.42759700106396,4555.189605712891,0.1635156588252273,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/source_standard/source_standard_f000687.png,010_2/rgb_1024/source_standard/source_standard_f000687.png,1024,1024,1024,False,False,,140.72547493407907,4455.015113830566,,,full,140.72547493407907,4455.015113830566,0.16365997979506422,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f000560.png,010_1/rgb_1024/target/target_f000560.png,1024,1024,1024,False,False,,140.75647020245376,4452.805694580078,,,full,140.75647020245376,4452.805694580078,0.16373214027998267,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_1/rgb_1024/target/target_f001180.png,008_1/rgb_1024/target/target_f001180.png,1024,1024,1024,False,False,,147.39821201724405,4279.000732421875,,,full,147.39821201724405,4279.000732421875,0.16467022658392264,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_2/rgb_1024/target/target_f000791.png,012_2/rgb_1024/target/target_f000791.png,1024,1024,1024,False,False,,126.94125364720821,4775.083450317383,,,full,126.94125364720821,4775.083450317383,0.1647423870688411,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/003_1/rgb_1024/target/target_f001397.png,003_1/rgb_1024/target/target_f001397.png,1024,1024,1024,False,False,,137.74812800664222,4551.04948425293,,,full,137.74812800664222,4551.04948425293,0.16481454755375957,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f001385.png,001_16/rgb_1024/target/target_f001385.png,1024,1024,1024,False,False,,138.22116233198904,4544.116851806641,,,full,138.22116233198904,4544.116851806641,0.16517534997835187,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/019_3/rgb_1024/source_motion/source_motion_f001183.png,019_3/rgb_1024/source_motion/source_motion_f001183.png,1024,1024,1024,False,False,,131.13656989052834,4706.553260803223,,,full,131.13656989052834,4706.553260803223,0.16539183143310723,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_1/rgb_1024/target/target_f001221.png,015_1/rgb_1024/target/target_f001221.png,1024,1024,1024,False,False,,133.31748555191731,4658.053314208984,,,full,133.31748555191731,4658.053314208984,0.1654639919180257,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f000626.png,001_16/rgb_1024/target/target_f000626.png,1024,1024,1024,False,False,,133.40926588849103,4657.713851928711,,,full,133.40926588849103,4657.713851928711,0.16553615240294417,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/target/target_f000081.png,010_2/rgb_1024/target/target_f000081.png,1024,1024,1024,False,False,,146.76237869191388,4299.866271972656,,,full,146.76237869191388,4299.866271972656,0.16589695482753644,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/target/target_f000220.png,010_2/rgb_1024/target/target_f000220.png,1024,1024,1024,False,False,,140.1984057321533,4487.838111877441,,,full,140.1984057321533,4487.838111877441,0.16589695482753644,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000240.png,015_3/rgb_1024/target/target_f000240.png,1024,1024,1024,False,False,,142.77195718692383,4409.421234130859,,,full,142.77195718692383,4409.421234130859,0.1661134362822918,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_15/rgb_1024/target/target_f001265.png,001_15/rgb_1024/target/target_f001265.png,1024,1024,1024,False,False,,133.71200926332673,4657.53678894043,,,full,133.71200926332673,4657.53678894043,0.1663299177370472,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000598.png,022_2/rgb_1024/target/target_f000598.png,1024,1024,1024,False,False,,144.02174558617116,4373.18083190918,,,full,144.02174558617116,4373.18083190918,0.166618559676721,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_1/rgb_1024/target/target_f001052.png,012_1/rgb_1024/target/target_f001052.png,1024,1024,1024,False,False,,123.98798344608802,4840.074859619141,,,full,123.98798344608802,4840.074859619141,0.1666907201616395,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_2/rgb_1024/target/target_f001101.png,012_2/rgb_1024/target/target_f001101.png,1024,1024,1024,False,False,,134.75398876679537,4637.644943237305,,,full,134.75398876679537,4637.644943237305,0.16676288064655795,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/007_1/rgb_1024/target/target_f001498.png,007_1/rgb_1024/target/target_f001498.png,1024,1024,1024,False,False,,139.36389807373052,4525.404083251953,,,full,139.36389807373052,4525.404083251953,0.16690720161639486,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/target/target_f001315.png,010_2/rgb_1024/target/target_f001315.png,1024,1024,1024,False,False,,143.0943259993655,4405.555480957031,,,full,143.0943259993655,4405.555480957031,0.16690720161639486,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000587.png,015_3/rgb_1024/target/target_f000587.png,1024,1024,1024,False,False,,140.855169190967,4480.51953125,,,full,140.855169190967,4480.51953125,0.1669793621013133,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_2/rgb_1024/target/target_f001111.png,012_2/rgb_1024/target/target_f001111.png,1024,1024,1024,False,False,,134.0241433957126,4658.1790771484375,,,full,134.0241433957126,4658.1790771484375,0.16726800404098716,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000767.png,015_3/rgb_1024/target/target_f000767.png,1024,1024,1024,False,False,,142.18741612123264,4432.970779418945,,,full,142.18741612123264,4432.970779418945,0.16726800404098716,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_1/rgb_1024/target/target_f000853.png,012_1/rgb_1024/target/target_f000853.png,1024,1024,1024,False,False,,124.9030568562448,4826.804145812988,,,full,124.9030568562448,4826.804145812988,0.1673401645259056,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f001391.png,001_16/rgb_1024/target/target_f001391.png,1024,1024,1024,False,False,,138.926225681731,4545.1047286987305,,,full,138.926225681731,4545.1047286987305,0.16741232501082406,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f001442.png,015_3/rgb_1024/target/target_f001442.png,1024,1024,1024,False,False,,142.9672763934359,4411.4378662109375,,,full,142.9672763934359,4411.4378662109375,0.16748448549574252,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/007_1/rgb_1024/target/target_f000228.png,007_1/rgb_1024/target/target_f000228.png,1024,1024,1024,False,False,,143.20001966669224,4406.460540771484,,,full,143.20001966669224,4406.460540771484,0.1677009669504979,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000695.png,015_3/rgb_1024/target/target_f000695.png,1024,1024,1024,False,False,,142.56126186990878,4430.066467285156,,,full,142.56126186990878,4430.066467285156,0.16777312743541636,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/003_1/rgb_1024/target/target_f000557.png,003_1/rgb_1024/target/target_f000557.png,1024,1024,1024,False,False,,137.0548629629775,4606.423477172852,,,full,137.0548629629775,4606.423477172852,0.1679174484052533,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f000529.png,008_3/rgb_1024/target/target_f000529.png,1024,1024,1024,False,False,,136.08095884333304,4626.543930053711,,,full,136.08095884333304,4626.543930053711,0.1679174484052533,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_15/rgb_1024/target/target_f001220.png,001_15/rgb_1024/target/target_f001220.png,1024,1024,1024,False,False,,135.62923052813858,4634.1536865234375,,,full,135.62923052813858,4634.1536865234375,0.16813392986000864,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f001190.png,010_1/rgb_1024/target/target_f001190.png,1024,1024,1024,False,False,,142.80986250714338,4421.362319946289,,,full,142.80986250714338,4421.362319946289,0.16813392986000866,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000931.png,022_2/rgb_1024/target/target_f000931.png,1024,1024,1024,False,False,,144.96429422404617,4361.20556640625,,,full,144.96429422404617,4361.20556640625,0.16820609034492712,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f001213.png,010_1/rgb_1024/target/target_f001213.png,1024,1024,1024,False,False,,145.03161034987713,4359.39404296875,,,full,145.03161034987713,4359.39404296875,0.1682782508298456,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_2/rgb_1024/target/target_f001373.png,015_2/rgb_1024/target/target_f001373.png,1024,1024,1024,False,False,,141.73124700778862,4463.462493896484,,,full,141.73124700778862,4463.462493896484,0.1684225717996825,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_13/rgb_1024/target/target_f001353.png,001_13/rgb_1024/target/target_f001353.png,1024,1024,1024,False,False,,133.7482374003157,4673.448791503906,,,full,133.7482374003157,4673.448791503906,0.16863905325443787,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_15/rgb_1024/target/target_f001175.png,001_15/rgb_1024/target/target_f001175.png,1024,1024,1024,False,False,,137.52955686509083,4597.551788330078,,,full,137.52955686509083,4597.551788330078,0.16863905325443787,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_1/rgb_1024/target/target_f000575.png,015_1/rgb_1024/target/target_f000575.png,1024,1024,1024,False,False,,133.85987854166888,4672.854934692383,,,full,133.85987854166888,4672.854934692383,0.16863905325443787,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f000422.png,001_16/rgb_1024/target/target_f000422.png,1024,1024,1024,False,False,,134.81859627795345,4651.977676391602,,,full,134.81859627795345,4651.977676391602,0.16878337422427478,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/source_motion/source_motion_f001006.png,015_3/rgb_1024/source_motion/source_motion_f001006.png,1024,1024,1024,False,False,,144.8590885004378,4369.66911315918,,,full,144.8590885004378,4369.66911315918,0.16878337422427478,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_1/rgb_1024/target/target_f000198.png,008_1/rgb_1024/target/target_f000198.png,1024,1024,1024,False,False,,136.5630452205514,4625.484451293945,,,full,136.5630452205514,4625.484451293945,0.16892769519411172,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f000203.png,008_3/rgb_1024/target/target_f000203.png,1024,1024,1024,False,False,,137.21018579158405,4612.524307250977,,,full,137.21018579158405,4612.524307250977,0.16914417664886708,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/009_1/rgb_1024/target/target_f000309.png,009_1/rgb_1024/target/target_f000309.png,1024,1024,1024,False,False,,133.8231505168951,4679.025718688965,,,full,133.8231505168951,4679.025718688965,0.16957713955837783,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f000161.png,008_3/rgb_1024/target/target_f000161.png,1024,1024,1024,False,False,,139.44485359545797,4551.097198486328,,,full,139.44485359545797,4551.097198486328,0.16986578149805165,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_2/rgb_1024/target/target_f000748.png,012_2/rgb_1024/target/target_f000748.png,1024,1024,1024,False,False,,127.55733480677009,4803.238037109375,,,full,127.55733480677009,4803.238037109375,0.16993794198297013,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/target/target_f000487.png,010_2/rgb_1024/target/target_f000487.png,1024,1024,1024,False,False,,144.55209318711422,4385.897384643555,,,full,144.55209318711422,4385.897384643555,0.17015442343772552,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_1/rgb_1024/target/target_f001235.png,010_1/rgb_1024/target/target_f001235.png,1024,1024,1024,False,False,,145.75227123126388,4359.897186279297,,,full,145.75227123126388,4359.897186279297,0.17022658392264395,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_1/rgb_1024/target/target_f000653.png,012_1/rgb_1024/target/target_f000653.png,1024,1024,1024,False,False,,134.0291099548194,4680.121398925781,,,full,134.0291099548194,4680.121398925781,0.17022658392264395,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000847.png,022_2/rgb_1024/target/target_f000847.png,1024,1024,1024,False,False,,146.59031675563892,4341.72607421875,,,full,146.59031675563892,4341.72607421875,0.17051522586231782,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_15/rgb_1024/target/target_f000605.png,001_15/rgb_1024/target/target_f000605.png,1024,1024,1024,False,False,,140.87818410676843,4516.202102661133,,,full,140.87818410676843,4516.202102661133,0.17094818877182855,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_1/rgb_1024/target/target_f000822.png,008_1/rgb_1024/target/target_f000822.png,1024,1024,1024,False,False,,147.54709466773784,4330.153091430664,,,full,147.54709466773784,4330.153091430664,0.17109250974166546,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000629.png,015_3/rgb_1024/target/target_f000629.png,1024,1024,1024,False,False,,140.99473617592594,4517.516822814941,,,full,140.99473617592594,4517.516822814941,0.17130899119642085,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000947.png,022_2/rgb_1024/target/target_f000947.png,1024,1024,1024,False,False,,147.51907288073562,4334.736099243164,,,full,147.51907288073562,4334.736099243164,0.17130899119642085,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_2/rgb_1024/target/target_f000254.png,008_2/rgb_1024/target/target_f000254.png,1024,1024,1024,False,False,,148.19915104434764,4313.004821777344,,,full,148.19915104434764,4313.004821777344,0.1713811516813393,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f001191.png,008_3/rgb_1024/target/target_f001191.png,1024,1024,1024,False,False,,138.42042151848725,4599.839286804199,,,full,138.42042151848725,4599.839286804199,0.1717419541059316,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f000804.png,001_16/rgb_1024/target/target_f000804.png,1024,1024,1024,False,False,,137.23579147591954,4628.144577026367,,,full,137.23579147591954,4628.144577026367,0.17181411459085005,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_1/rgb_1024/target/target_f000988.png,012_1/rgb_1024/target/target_f000988.png,1024,1024,1024,False,False,,122.17187471162468,4899.599105834961,,,full,122.17187471162468,4899.599105834961,0.17181411459085005,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f001058.png,008_3/rgb_1024/target/target_f001058.png,1024,1024,1024,False,False,,137.8626287020597,4612.690467834473,,,full,137.8626287020597,4612.690467834473,0.17195843556068696,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000103.png,015_3/rgb_1024/target/target_f000103.png,1024,1024,1024,False,False,,144.987968444766,4390.166526794434,,,full,144.987968444766,4390.166526794434,0.17195843556068696,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/003_1/rgb_1024/target/target_f000551.png,003_1/rgb_1024/target/target_f000551.png,1024,1024,1024,False,False,,137.44817344326293,4625.994277954102,,,full,137.44817344326293,4625.994277954102,0.17217491701544235,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/012_1/rgb_1024/target/target_f000723.png,012_1/rgb_1024/target/target_f000723.png,1024,1024,1024,False,False,,136.84120559656,4643.006256103516,,,full,136.84120559656,4643.006256103516,0.17217491701544235,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/022_2/rgb_1024/target/target_f000746.png,022_2/rgb_1024/target/target_f000746.png,1024,1024,1024,False,False,,142.0341069270944,4489.183349609375,,,full,142.0341069270944,4489.183349609375,0.1722470775003608,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/010_2/rgb_1024/target/target_f001027.png,010_2/rgb_1024/target/target_f001027.png,1024,1024,1024,False,False,,140.01157661491015,4555.33464050293,,,full,140.01157661491015,4555.33464050293,0.17239139847019772,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/015_3/rgb_1024/target/target_f000707.png,015_3/rgb_1024/target/target_f000707.png,1024,1024,1024,False,False,,144.13772390200756,4420.3187255859375,,,full,144.13772390200756,4420.3187255859375,0.17239139847019772,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/008_3/rgb_1024/target/target_f000481.png,008_3/rgb_1024/target/target_f000481.png,1024,1024,1024,False,False,,136.54925826900578,4649.339385986328,,,full,136.54925826900578,4649.339385986328,0.17253571944003462,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/001_16/rgb_1024/target/target_f000997.png,001_16/rgb_1024/target/target_f000997.png,1024,1024,1024,False,False,,141.12749548022109,4527.81999206543,,,full,141.12749548022109,4527.81999206543,0.1726078799249531,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/007_1/rgb_1024/target/target_f000209.png,007_1/rgb_1024/target/target_f000209.png,1024,1024,1024,False,False,,143.68824002559995,4437.235336303711,,,full,143.68824002559995,4437.235336303711,0.17268004040987156,False,False
iPER,/home/shangguanrz/project/pic-edit/datasets/iPER/iper_sampled_6src64tgt/009_3/rgb_1024/target/target_f000200.png,009_3/rgb_1024/target/target_f000200.png,1024,1024,1024,False,False,,150.92403727314374,4260.36018371582,,,full,150.92403727314374,4260.36018371582,0.17325732428921922,False,False
