dataset,path,relative_path,width,height,short_side,low_res_lt512,mask_found,person_area_ratio,full_lap,full_ten,person_lap,person_ten,face_lap,primary_type,primary_lap,primary_ten,quality_rank,severe_suspect,suspect_blur
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000100.jpg,pair01/hug01/images/4/000100.jpg,940,1280,940,False,False,nan,189.15433145419348,3806.573491522606,nan,nan,nan,full,189.15433145419348,3806.573491522606,0.14282718120805368,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000084.jpg,pair10/talk10/images/16/000084.jpg,940,1280,940,False,False,nan,201.2310549604132,3554.101385887633,nan,nan,nan,full,201.2310549604132,3554.101385887633,0.14345637583892618,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000090.jpg,pair10/talk10/images/16/000090.jpg,940,1280,940,False,False,nan,201.02306624956938,3557.2244639295213,nan,nan,nan,full,201.02306624956938,3557.2244639295213,0.1436661073825503,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000026.jpg,pair01/talk01/images/16/000026.jpg,940,1280,940,False,False,nan,208.35715273550167,3473.9523458277927,nan,nan,nan,full,208.35715273550167,3473.9523458277927,0.1438758389261745,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000099.jpg,pair10/talk10/images/16/000099.jpg,940,1280,940,False,False,nan,201.92287741013922,3550.149860787899,nan,nan,nan,full,201.92287741013922,3550.149860787899,0.1438758389261745,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000103.jpg,pair01/hug01/images/4/000103.jpg,940,1280,940,False,False,nan,190.28669785479175,3780.818099650931,nan,nan,nan,full,190.28669785479175,3780.818099650931,0.14408557046979864,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000067.jpg,pair22/kiss22/images/4/000067.jpg,940,1280,940,False,False,nan,202.7700935726578,3545.4969040890956,nan,nan,nan,full,202.7700935726578,3545.4969040890956,0.1449244966442953,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000099.jpg,pair01/hug01/images/4/000099.jpg,940,1280,940,False,False,nan,189.74528233159876,3805.1810276761967,nan,nan,nan,full,189.74528233159876,3805.1810276761967,0.14534395973154363,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000108.jpg,pair10/talk10/images/16/000108.jpg,940,1280,940,False,False,nan,201.8234321123446,3555.819564494681,nan,nan,nan,full,201.8234321123446,3555.819564494681,0.14576342281879195,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000023.jpg,pair01/talk01/images/16/000023.jpg,940,1280,940,False,False,nan,208.82665852563528,3482.0626558344416,nan,nan,nan,full,208.82665852563528,3482.0626558344416,0.14639261744966442,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000019.jpg,pair22/kiss22/images/4/000019.jpg,940,1280,940,False,False,nan,206.02386550438675,3534.240026595745,nan,nan,nan,full,206.02386550438675,3534.240026595745,0.14660234899328858,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000025.jpg,pair01/talk01/images/16/000025.jpg,940,1280,940,False,False,nan,208.08712495574048,3493.840550199468,nan,nan,nan,full,208.08712495574048,3493.840550199468,0.14681208053691275,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000110.jpg,pair10/talk10/images/16/000110.jpg,940,1280,940,False,False,nan,202.37389553286687,3554.674326795213,nan,nan,nan,full,202.37389553286687,3554.674326795213,0.1474412751677852,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000011.jpg,pair22/kiss22/images/4/000011.jpg,940,1280,940,False,False,nan,206.27300937621504,3535.9351209275264,nan,nan,nan,full,206.27300937621504,3535.9351209275264,0.1476510067114094,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000112.jpg,pair10/talk10/images/16/000112.jpg,940,1280,940,False,False,nan,202.23519819049395,3561.539685837766,nan,nan,nan,full,202.23519819049395,3561.539685837766,0.14786073825503354,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000035.jpg,pair10/talk10/images/16/000035.jpg,940,1280,940,False,False,nan,216.01534585747152,3393.7301778590427,nan,nan,nan,full,216.01534585747152,3393.7301778590427,0.14828020134228187,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000114.jpg,pair10/talk10/images/16/000114.jpg,940,1280,940,False,False,nan,202.24622656390812,3570.673329454787,nan,nan,nan,full,202.24622656390812,3570.673329454787,0.149748322147651,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/game22/images/4/000039.jpg,pair22/game22/images/4/000039.jpg,940,1280,940,False,False,nan,201.2092056071235,3603.151336020612,nan,nan,nan,full,201.2092056071235,3603.151336020612,0.149748322147651,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000024.jpg,pair22/kiss22/images/4/000024.jpg,940,1280,940,False,False,nan,204.48001383804203,3547.413044381649,nan,nan,nan,full,204.48001383804203,3547.413044381649,0.149748322147651,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000132.jpg,pair01/talk01/images/16/000132.jpg,940,1280,940,False,False,nan,203.04972659759036,3567.298578789894,nan,nan,nan,full,203.04972659759036,3567.298578789894,0.15226510067114096,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000024.jpg,pair01/talk01/images/16/000024.jpg,940,1280,940,False,False,nan,210.36163813563806,3503.144323470745,nan,nan,nan,full,210.36163813563806,3503.144323470745,0.1524748322147651,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000008.jpg,pair22/kiss22/images/4/000008.jpg,940,1280,940,False,False,nan,207.68367924111197,3543.047810006649,nan,nan,nan,full,207.68367924111197,3543.047810006649,0.1535234899328859,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000104.jpg,pair01/hug01/images/4/000104.jpg,940,1280,940,False,False,nan,192.39896603114144,3807.36053856383,nan,nan,nan,full,192.39896603114144,3807.36053856383,0.1545721476510067,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000018.jpg,pair22/kiss22/images/4/000018.jpg,940,1280,940,False,False,nan,205.91965921252168,3559.968988946144,nan,nan,nan,full,205.91965921252168,3559.968988946144,0.15541107382550334,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000112.jpg,pair01/talk01/images/16/000112.jpg,940,1280,940,False,False,nan,206.6683767005943,3552.796147772606,nan,nan,nan,full,206.6683767005943,3552.796147772606,0.15583053691275167,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000078.jpg,pair22/kiss22/images/4/000078.jpg,940,1280,940,False,False,nan,205.663763838232,3572.012456366356,nan,nan,nan,full,205.663763838232,3572.012456366356,0.15750838926174499,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/fight01/images/52/000058.jpg,pair01/fight01/images/52/000058.jpg,940,1280,940,False,False,nan,202.71044207177798,3623.8302027925533,nan,nan,nan,full,202.71044207177798,3623.8302027925533,0.15792785234899331,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/game22/images/4/000035.jpg,pair22/game22/images/4/000035.jpg,940,1280,940,False,False,nan,202.23868355194114,3655.272907662899,nan,nan,nan,full,202.23868355194114,3655.272907662899,0.15855704697986578,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/game22/images/4/000135.jpg,pair22/game22/images/4/000135.jpg,940,1280,940,False,False,nan,213.83822213831715,3511.9612283909573,nan,nan,nan,full,213.83822213831715,3511.9612283909573,0.15855704697986578,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000134.jpg,pair01/talk01/images/16/000134.jpg,940,1280,940,False,False,nan,205.92369768054525,3596.147024601064,nan,nan,nan,full,205.92369768054525,3596.147024601064,0.15981543624161074,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000065.jpg,pair10/dance10/images/4/000065.jpg,940,1280,940,False,False,nan,193.36651416294927,3817.8596970578456,nan,nan,nan,full,193.36651416294927,3817.8596970578456,0.1600251677852349,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000042.jpg,pair10/dance10/images/4/000042.jpg,940,1280,940,False,False,nan,197.29608853295574,3779.422311336436,nan,nan,nan,full,197.29608853295574,3779.422311336436,0.16086409395973156,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000012.jpg,pair22/kiss22/images/4/000012.jpg,940,1280,940,False,False,nan,207.7324293255536,3567.5496800199467,nan,nan,nan,full,207.7324293255536,3567.5496800199467,0.1617030201342282,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000101.jpg,pair10/argue10/images/52/000101.jpg,940,1280,940,False,False,nan,215.272766780265,3506.83368309508,nan,nan,nan,full,215.272766780265,3506.83368309508,0.16191275167785235,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000100.jpg,pair10/argue10/images/52/000100.jpg,940,1280,940,False,False,nan,215.2501764034135,3519.9827127659573,nan,nan,nan,full,215.2501764034135,3519.9827127659573,0.16296140939597314,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000102.jpg,pair10/argue10/images/52/000102.jpg,940,1280,940,False,False,nan,215.12782019517056,3530.8007604720747,nan,nan,nan,full,215.12782019517056,3530.8007604720747,0.16359060402684564,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/game22/images/4/000037.jpg,pair22/game22/images/4/000037.jpg,940,1280,940,False,False,nan,203.61319081324052,3653.429781000665,nan,nan,nan,full,203.61319081324052,3653.429781000665,0.16359060402684564,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000017.jpg,pair22/kiss22/images/4/000017.jpg,940,1280,940,False,False,nan,207.39502839180832,3605.5485060671544,nan,nan,nan,full,207.39502839180832,3605.5485060671544,0.16526845637583892,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000016.jpg,pair22/kiss22/images/4/000016.jpg,940,1280,940,False,False,nan,207.77663998495356,3604.3866564162236,nan,nan,nan,full,207.77663998495356,3604.3866564162236,0.16610738255033558,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000065.jpg,pair22/kiss22/images/4/000065.jpg,940,1280,940,False,False,nan,207.5496773255686,3620.0442881482713,nan,nan,nan,full,207.5496773255686,3620.0442881482713,0.16715604026845637,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000106.jpg,pair01/hug01/images/4/000106.jpg,940,1280,940,False,False,nan,194.44657319179754,3841.849858710106,nan,nan,nan,full,194.44657319179754,3841.849858710106,0.169253355704698,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/talk10/images/16/000034.jpg,pair10/talk10/images/16/000034.jpg,940,1280,940,False,False,nan,220.43061284252082,3454.780366938165,nan,nan,nan,full,220.43061284252082,3454.780366938165,0.1707214765100671,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000102.jpg,pair01/hug01/images/4/000102.jpg,940,1280,940,False,False,nan,193.1674581879995,3872.304458942819,nan,nan,nan,full,193.1674581879995,3872.304458942819,0.17093120805369127,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000103.jpg,pair10/argue10/images/52/000103.jpg,940,1280,940,False,False,nan,214.9508232295163,3557.04022606383,nan,nan,nan,full,214.9508232295163,3557.04022606383,0.17281879194630873,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000041.jpg,pair02/dance02/images/4/000041.jpg,940,1280,940,False,False,nan,193.70896292347993,3879.135243517287,nan,nan,nan,full,193.70896292347993,3879.135243517287,0.17428691275167785,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000043.jpg,pair02/dance02/images/4/000043.jpg,940,1280,940,False,False,nan,192.00346204173024,3894.9591817652927,nan,nan,nan,full,192.00346204173024,3894.9591817652927,0.17428691275167785,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000044.jpg,pair02/dance02/images/4/000044.jpg,940,1280,940,False,False,nan,191.3295786565329,3896.9496446974736,nan,nan,nan,full,191.3295786565329,3896.9496446974736,0.17428691275167785,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000079.jpg,pair22/kiss22/images/4/000079.jpg,940,1280,940,False,False,nan,210.42552383518586,3652.2970412234044,nan,nan,nan,full,210.42552383518586,3652.2970412234044,0.17596476510067116,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000015.jpg,pair22/kiss22/images/4/000015.jpg,940,1280,940,False,False,nan,211.89090853546367,3639.3427526595747,nan,nan,nan,full,211.89090853546367,3639.3427526595747,0.17638422818791946,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000136.jpg,pair01/talk01/images/16/000136.jpg,940,1280,940,False,False,nan,209.900059386582,3677.5220973238033,nan,nan,nan,full,209.900059386582,3677.5220973238033,0.17764261744966442,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000012.jpg,pair12/fight12/images/16/000012.jpg,940,1280,940,False,False,nan,203.11600491381594,3764.146203873005,nan,nan,nan,full,203.11600491381594,3764.146203873005,0.1778523489932886,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000039.jpg,pair02/dance02/images/4/000039.jpg,940,1280,940,False,False,nan,194.49662252927376,3888.7448262965427,nan,nan,nan,full,194.49662252927376,3888.7448262965427,0.17869127516778524,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000104.jpg,pair10/argue10/images/52/000104.jpg,940,1280,940,False,False,nan,215.62475018039336,3590.00262840758,nan,nan,nan,full,215.62475018039336,3590.00262840758,0.17932046979865773,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000007.jpg,pair22/kiss22/images/4/000007.jpg,940,1280,940,False,False,nan,212.91339583804887,3658.8253511469416,nan,nan,nan,full,212.91339583804887,3658.8253511469416,0.17932046979865773,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000010.jpg,pair12/fight12/images/16/000010.jpg,940,1280,940,False,False,nan,204.0700333166738,3771.844196725399,nan,nan,nan,full,204.0700333166738,3771.844196725399,0.18015939597315436,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000013.jpg,pair22/kiss22/images/4/000013.jpg,940,1280,940,False,False,nan,213.50250165470047,3658.527696974734,nan,nan,nan,full,213.50250165470047,3658.527696974734,0.18036912751677853,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000011.jpg,pair12/fight12/images/16/000011.jpg,940,1280,940,False,False,nan,204.01219387926525,3776.999771442819,nan,nan,nan,full,204.01219387926525,3776.999771442819,0.18120805369127518,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000010.jpg,pair22/hug22/images/4/000010.jpg,940,1280,940,False,False,nan,212.35614857880333,3686.309435255984,nan,nan,nan,full,212.35614857880333,3686.309435255984,0.18120805369127518,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000080.jpg,pair22/kiss22/images/4/000080.jpg,940,1280,940,False,False,nan,211.03660229869746,3698.945447556516,nan,nan,nan,full,211.03660229869746,3698.945447556516,0.18183724832214765,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000036.jpg,pair02/dance02/images/4/000036.jpg,940,1280,940,False,False,nan,195.38275401888518,3899.301498088431,nan,nan,nan,full,195.38275401888518,3899.301498088431,0.1837248322147651,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000034.jpg,pair02/dance02/images/4/000034.jpg,940,1280,940,False,False,nan,195.7310650252335,3909.788293716755,nan,nan,nan,full,195.7310650252335,3909.788293716755,0.18603187919463088,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000025.jpg,pair22/kiss22/images/4/000025.jpg,940,1280,940,False,False,nan,213.7609794741035,3714.6111307347073,nan,nan,nan,full,213.7609794741035,3714.6111307347073,0.18624161073825501,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000050.jpg,pair02/dance02/images/4/000050.jpg,940,1280,940,False,False,nan,195.4733134390758,3915.7473612034573,nan,nan,nan,full,195.4733134390758,3915.7473612034573,0.1864513422818792,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000037.jpg,pair02/dance02/images/4/000037.jpg,940,1280,940,False,False,nan,195.26580560555445,3921.4911070478724,nan,nan,nan,full,195.26580560555445,3921.4911070478724,0.1868708053691275,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/talk01/images/16/000138.jpg,pair01/talk01/images/16/000138.jpg,940,1280,940,False,False,nan,214.20676986768592,3701.3183801529253,nan,nan,nan,full,214.20676986768592,3701.3183801529253,0.18687080536912754,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000043.jpg,pair01/hug01/images/4/000043.jpg,940,1280,940,False,False,nan,193.98259266124904,3943.160997755984,nan,nan,nan,full,193.98259266124904,3943.160997755984,0.1875,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000013.jpg,pair12/fight12/images/16/000013.jpg,940,1280,940,False,False,nan,206.58875972278082,3785.228266289894,nan,nan,nan,full,206.58875972278082,3785.228266289894,0.1881291946308725,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000110.jpg,pair01/hug01/images/4/000110.jpg,940,1280,940,False,False,nan,198.21474450308583,3887.4396089594416,nan,nan,nan,full,198.21474450308583,3887.4396089594416,0.18833892617449666,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000109.jpg,pair01/hug01/images/4/000109.jpg,940,1280,940,False,False,nan,196.99821208288577,3904.9647190824467,nan,nan,nan,full,196.99821208288577,3904.9647190824467,0.18875838926174499,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000099.jpg,pair10/argue10/images/52/000099.jpg,940,1280,940,False,False,nan,219.46264125870175,3571.942330867686,nan,nan,nan,full,219.46264125870175,3571.942330867686,0.19001677852348992,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/dance10/images/4/000039.jpg,pair10/dance10/images/4/000039.jpg,940,1280,940,False,False,nan,200.70405288860232,3855.117634225399,nan,nan,nan,full,200.70405288860232,3855.117634225399,0.19001677852348992,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/kiss22/images/4/000014.jpg,pair22/kiss22/images/4/000014.jpg,940,1280,940,False,False,nan,215.1577914668565,3717.345744680851,nan,nan,nan,full,215.1577914668565,3717.345744680851,0.19064597315436244,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000009.jpg,pair12/fight12/images/16/000009.jpg,940,1280,940,False,False,nan,206.52990103456005,3803.8443110039893,nan,nan,nan,full,206.52990103456005,3803.8443110039893,0.19085570469798657,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000053.jpg,pair02/dance02/images/4/000053.jpg,940,1280,940,False,False,nan,196.23064971150933,3932.495636635638,nan,nan,nan,full,196.23064971150933,3932.495636635638,0.1912751677852349,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000062.jpg,pair02/dance02/images/4/000062.jpg,940,1280,940,False,False,nan,196.42278699067558,3928.709420711436,nan,nan,nan,full,196.42278699067558,3928.709420711436,0.19169463087248323,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000046.jpg,pair02/pose02/images/52/000046.jpg,940,1280,940,False,False,nan,210.08319966376993,3773.4917199966753,nan,nan,nan,full,210.08319966376993,3773.4917199966753,0.1923238255033557,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000007.jpg,pair12/fight12/images/16/000007.jpg,940,1280,940,False,False,nan,207.38588465884456,3796.699000581782,nan,nan,nan,full,207.38588465884456,3796.699000581782,0.1923238255033557,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/fight01/images/52/000057.jpg,pair01/fight01/images/52/000057.jpg,940,1280,940,False,False,nan,212.36761741777957,3755.698636968085,nan,nan,nan,full,212.36761741777957,3755.698636968085,0.1925335570469799,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000105.jpg,pair10/argue10/images/52/000105.jpg,940,1280,940,False,False,nan,217.3079856263129,3672.066624418218,nan,nan,nan,full,217.3079856263129,3672.066624418218,0.1929530201342282,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000050.jpg,pair02/pose02/images/52/000050.jpg,940,1280,940,False,False,nan,210.07601557041306,3779.5223362699467,nan,nan,nan,full,210.07601557041306,3779.5223362699467,0.19337248322147652,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000032.jpg,pair02/dance02/images/4/000032.jpg,940,1280,940,False,False,nan,197.28896691400897,3925.227320894282,nan,nan,nan,full,197.28896691400897,3925.227320894282,0.19358221476510068,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000044.jpg,pair02/pose02/images/52/000044.jpg,940,1280,940,False,False,nan,210.4661211503367,3777.1419443982713,nan,nan,nan,full,210.4661211503367,3777.1419443982713,0.194001677852349,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair01/hug01/images/4/000107.jpg,pair01/hug01/images/4/000107.jpg,940,1280,940,False,False,nan,198.06244076034935,3919.177723986037,nan,nan,nan,full,198.06244076034935,3919.177723986037,0.19421140939597314,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000059.jpg,pair02/dance02/images/4/000059.jpg,940,1280,940,False,False,nan,196.90394759747497,3937.6126371343084,nan,nan,nan,full,196.90394759747497,3937.6126371343084,0.19546979865771813,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/pose02/images/52/000048.jpg,pair02/pose02/images/52/000048.jpg,940,1280,940,False,False,nan,210.9500235125133,3779.921303607048,nan,nan,nan,full,210.9500235125133,3779.921303607048,0.19546979865771813,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000046.jpg,pair02/dance02/images/4/000046.jpg,940,1280,940,False,False,nan,195.32803048381658,3959.75067528258,nan,nan,nan,full,195.32803048381658,3959.75067528258,0.19567953020134227,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000004.jpg,pair12/fight12/images/16/000004.jpg,940,1280,940,False,False,nan,209.8676208980271,3803.450631648936,nan,nan,nan,full,209.8676208980271,3803.450631648936,0.19756711409395972,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000005.jpg,pair12/fight12/images/16/000005.jpg,940,1280,940,False,False,nan,208.928084939354,3807.709244099069,nan,nan,nan,full,208.928084939354,3807.709244099069,0.1981963087248322,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/dance02/images/4/000051.jpg,pair02/dance02/images/4/000051.jpg,940,1280,940,False,False,nan,197.64498728505626,3944.1435339095747,nan,nan,nan,full,197.64498728505626,3944.1435339095747,0.19903523489932884,False,False
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/fight12/images/16/000006.jpg,pair12/fight12/images/16/000006.jpg,940,1280,940,False,False,nan,210.00385558284103,3806.644770196144,nan,nan,nan,full,210.00385558284103,3806.644770196144,0.19945469798657717,False,False
